transaction_id,product_id,gender,generation,promo_item_yn,product_group,line_item_amount,period,price_evalution
1459,23,F,Young,"N",Beverages,2.5,Morning,Cheap
1503,54,M,Senior,"N",Beverages,5.0,Evening,Average
1544,32,F,Middle aged,"N",Beverages,6.0,Evening,Average
1550,32,F,Middle aged,"N",Beverages,6.0,Evening,Average
1565,40,F,Senior,"N",Beverages,3.75,Evening,Cheap
1565,65,F,Senior,"N",Add-ons,0.8,Evening,Cheap
1590,45,N,Young,"N",Beverages,6.0,Evening,Average
1593,47,F,Middle aged,"N",Beverages,3.0,Evening,Cheap
1621,24,N,Young,"N",Beverages,6.0,Evening,Average
1722,60,F,Senior,"N",Beverages,3.75,Evening,Cheap
1751,52,N,Young,"N",Beverages,2.5,Evening,Cheap
1789,61,F,Middle aged,"N",Beverages,4.75,Evening,Average
1808,43,M,Middle aged,"N",Beverages,3.0,Evening,Cheap
1845,59,N,Young,"N",Beverages,9.0,Evening,Expensive
1863,49,M,Young,"N",Beverages,3.0,Evening,Cheap
1878,45,F,Middle aged,"N",Beverages,6.0,Evening,Average
1879,47,F,Middle aged,"N",Beverages,3.0,Evening,Cheap
1889,52,F,Senior,"N",Beverages,5.0,Evening,Average
1909,45,F,Young,"N",Beverages,3.0,Evening,Cheap
1928,54,M,Middle aged,"N",Beverages,2.5,Evening,Cheap
1935,38,F,Young,"N",Beverages,7.5,Evening,Average
1962,60,F,Middle aged,"N",Beverages,7.5,Evening,Average
1967,54,N,Young,"N",Beverages,5.0,Evening,Average
2001,51,F,Middle aged,"N",Beverages,6.0,Evening,Average
2044,31,M,Senior,"N",Beverages,4.4,Evening,Average
2091,23,M,Young,"N",Beverages,2.5,Evening,Cheap
2091,75,M,Young,"N",Food,3.5,Evening,Cheap
2152,61,M,Young,"N",Beverages,9.5,Evening,Expensive
2152,73,M,Young,"N",Food,3.75,Evening,Cheap
2154,61,F,Middle aged,"N",Beverages,9.5,Evening,Expensive
2177,30,M,Senior,"N",Beverages,3.0,Evening,Cheap
2184,50,M,Senior,"N",Beverages,5.0,Evening,Average
2194,40,F,Middle aged,"N",Beverages,3.75,Evening,Cheap
2197,29,F,Senior,"N",Beverages,2.5,Evening,Cheap
53,23,F,Young,"N",Beverages,2.5,Morning,Cheap
73,47,M,Young,"N",Beverages,3.0,Morning,Cheap
106,76,F,Middle aged,"N",Food,3.5,Morning,Cheap
164,57,M,Senior,"N",Beverages,3.1,Morning,Cheap
226,49,F,Young,"N",Beverages,6.0,Morning,Average
226,72,F,Young,"N",Food,3.25,Morning,Cheap
229,52,M,Senior,"N",Beverages,5.0,Morning,Average
260,46,F,Young,"N",Beverages,5.0,Morning,Average
265,23,M,Middle aged,"N",Beverages,2.5,Morning,Cheap
275,73,M,Senior,"N",Food,3.75,Morning,Cheap
298,69,N,Middle aged,"N",Food,3.25,Morning,Cheap
300,33,M,Young,"N",Beverages,3.5,Morning,Cheap
313,51,F,Middle aged,"N",Beverages,6.0,Morning,Average
322,43,M,Middle aged,"N",Beverages,6.0,Morning,Average
382,47,F,Middle aged,"N",Beverages,6.0,Morning,Average
402,60,F,Young,"N",Beverages,7.5,Morning,Average
403,81,M,Middle aged,"N",Merchandise,28.0,Morning,Expensive
421,46,F,Middle aged,"N",Beverages,5.0,Morning,Average
425,30,M,Senior,"N",Beverages,3.0,Morning,Cheap
427,84,M,Senior,"N",Add-ons,1.6,Morning,Cheap
427,75,M,Senior,"N",Food,3.5,Morning,Cheap
432,30,M,Senior,"N",Beverages,3.0,Morning,Cheap
444,26,M,Young,"N",Beverages,6.0,Morning,Average
444,77,M,Young,"N",Food,3.0,Morning,Cheap
450,33,F,Young,"N",Beverages,3.5,Morning,Cheap
451,34,F,Middle aged,"N",Beverages,4.9,Morning,Average
483,46,F,Young,"N",Beverages,2.5,Morning,Cheap
483,81,F,Young,"N",Merchandise,28.0,Morning,Expensive
489,57,N,Senior,"N",Beverages,3.1,Morning,Cheap
494,54,M,Young,"N",Beverages,2.5,Morning,Cheap
495,39,F,Senior,"N",Beverages,4.25,Morning,Average
495,64,F,Senior,"N",Add-ons,1.6,Morning,Cheap
559,73,N,Young,"N",Food,3.75,Morning,Cheap
640,82,M,Senior,"N",Merchandise,12.0,Morning,Expensive
647,31,F,Senior,"N",Beverages,4.4,Morning,Average
682,24,M,Middle aged,"N",Beverages,6.0,Morning,Average
693,48,N,Senior,"N",Beverages,2.5,Morning,Cheap
696,33,F,Senior,"N",Beverages,7.0,Morning,Average
696,73,F,Senior,"N",Food,3.75,Morning,Cheap
699,56,F,Senior,"N",Beverages,2.55,Morning,Cheap
699,78,F,Senior,"N",Food,4.5,Morning,Average
735,22,F,Senior,"N",Beverages,4.0,Morning,Cheap
735,73,F,Senior,"N",Food,3.75,Morning,Cheap
757,45,F,Middle aged,"N",Beverages,3.0,Morning,Cheap
757,73,F,Middle aged,"N",Food,3.75,Morning,Cheap
797,55,M,Senior,"N",Beverages,4.0,Morning,Cheap
823,45,F,Young,"N",Beverages,3.0,Morning,Cheap
842,31,F,Senior,"N",Beverages,2.2,Morning,Cheap
842,74,F,Senior,"N",Food,3.5,Morning,Cheap
851,26,M,Young,"N",Beverages,6.0,Morning,Average
866,51,N,Middle aged,"N",Beverages,6.0,Morning,Average
900,56,F,Senior,"N",Beverages,5.1,Morning,Average
910,44,F,Middle aged,"N",Beverages,2.5,Morning,Cheap
910,76,F,Middle aged,"N",Food,3.5,Morning,Cheap
965,49,F,Senior,"N",Beverages,6.0,Morning,Average
982,56,M,Young,"N",Beverages,2.55,Morning,Cheap
998,39,F,Middle aged,"N",Beverages,8.5,Morning,Expensive
998,84,F,Middle aged,"N",Add-ons,1.6,Morning,Cheap
998,17,F,Middle aged,"N",Whole Bean/Teas,9.5,Morning,Expensive
1007,44,M,Senior,"N",Beverages,2.5,Morning,Cheap
1033,30,F,Senior,"N",Beverages,6.0,Morning,Average
1033,79,F,Senior,"N",Food,3.75,Morning,Cheap
1043,49,M,Middle aged,"N",Beverages,6.0,Morning,Average
1069,48,M,Young,"N",Beverages,2.5,Morning,Cheap
1072,52,M,Young,"N",Beverages,2.5,Morning,Cheap
1162,59,F,Young,"N",Beverages,9.0,Morning,Expensive
1172,57,M,Young,"N",Beverages,6.2,Morning,Average
1185,25,F,Middle aged,"N",Beverages,4.4,Morning,Average
1185,73,F,Middle aged,"N",Food,3.75,Morning,Cheap
1200,56,M,Young,"N",Beverages,2.55,Morning,Cheap
1200,77,M,Young,"N",Food,3.0,Morning,Cheap
1217,48,F,Middle aged,"N",Beverages,2.5,Evening,Cheap
1217,77,F,Middle aged,"N",Food,3.0,Evening,Cheap
1232,76,F,Senior,"N",Food,3.5,Morning,Cheap
1296,54,M,Senior,"N",Beverages,2.5,Evening,Cheap
1330,22,M,Senior,"N",Beverages,4.0,Evening,Cheap
1382,37,M,Middle aged,"N",Beverages,3.0,Evening,Cheap
1413,53,N,Senior,"N",Beverages,6.0,Evening,Average
1426,73,N,Young,"N",Food,3.75,Evening,Cheap
1447,31,F,Senior,"N",Beverages,2.2,Evening,Cheap
1460,54,F,Senior,"N",Beverages,5.0,Evening,Average
1482,25,F,Senior,"N",Beverages,4.4,Morning,Average
1482,72,F,Senior,"N",Food,3.25,Morning,Cheap
1520,57,F,Young,"N",Beverages,3.1,Evening,Cheap
1520,78,F,Young,"N",Food,4.5,Evening,Average
1524,47,F,Senior,"N",Beverages,6.0,Evening,Average
1575,55,F,Senior,"N",Beverages,8.0,Evening,Average
1578,31,M,Middle aged,"N",Beverages,4.4,Evening,Average
1590,38,M,Senior,"N",Beverages,7.5,Morning,Average
1591,32,F,Senior,"N",Beverages,6.0,Evening,Average
1601,29,F,Senior,"N",Beverages,5.0,Evening,Average
1678,32,M,Middle aged,"N",Beverages,3.0,Evening,Cheap
1682,46,F,Senior,"N",Beverages,2.5,Evening,Cheap
1702,63,F,Senior,"N",Add-ons,0.8,Morning,Cheap
1719,33,M,Young,"N",Beverages,7.0,Evening,Average
1719,76,M,Young,"N",Food,3.5,Evening,Cheap
1719,81,M,Young,"N",Merchandise,28.0,Evening,Expensive
1730,34,M,Middle aged,"N",Beverages,2.45,Evening,Cheap
1769,56,F,Middle aged,"N",Beverages,2.55,Evening,Cheap
1800,50,F,Senior,"N",Beverages,5.0,Evening,Average
1800,78,F,Senior,"N",Food,4.5,Evening,Average
1802,30,F,Middle aged,"N",Beverages,6.0,Evening,Average
1802,74,F,Middle aged,"N",Food,3.5,Evening,Cheap
1806,54,N,Senior,"N",Beverages,2.5,Evening,Cheap
1821,58,N,Young,"N",Beverages,7.0,Evening,Average
1821,82,N,Young,"N",Merchandise,12.0,Evening,Expensive
1824,25,F,Senior,"N",Beverages,4.4,Evening,Average
1824,69,F,Senior,"N",Food,3.25,Evening,Cheap
1824,83,F,Senior,"N",Merchandise,14.0,Evening,Expensive
1826,52,F,Senior,"N",Beverages,5.0,Evening,Average
1870,45,M,Middle aged,"N",Beverages,6.0,Evening,Average
1930,48,F,Senior,"N",Beverages,5.0,Evening,Average
1937,30,N,Senior,"N",Beverages,3.0,Evening,Cheap
1938,54,M,Middle aged,"N",Beverages,5.0,Evening,Average
1938,70,M,Middle aged,"N",Food,3.25,Evening,Cheap
1945,27,F,Senior,"N",Beverages,7.0,Evening,Average
1945,70,F,Senior,"N",Food,3.25,Evening,Cheap
15,58,N,Young,"N",Beverages,7.0,Morning,Average
30,35,F,Young,"N",Beverages,6.2,Morning,Average
33,64,F,Middle aged,"N",Add-ons,1.6,Morning,Cheap
68,36,M,Young,"N",Beverages,7.5,Morning,Average
76,53,N,Young,"N",Beverages,6.0,Morning,Average
191,58,F,Young,"N",Beverages,3.5,Morning,Cheap
191,73,F,Young,"N",Food,3.75,Morning,Cheap
193,30,F,Senior,"N",Beverages,3.0,Morning,Cheap
193,71,F,Senior,"N",Food,3.75,Morning,Cheap
220,64,N,Young,"N",Add-ons,1.6,Morning,Cheap
284,50,M,Senior,"N",Beverages,5.0,Morning,Average
284,78,M,Senior,"N",Food,4.5,Morning,Average
291,47,F,Senior,"N",Beverages,6.0,Morning,Average
336,47,F,Senior,"N",Beverages,6.0,Morning,Average
336,69,F,Senior,"N",Food,3.25,Morning,Cheap
390,40,N,Young,"N",Beverages,3.75,Morning,Cheap
394,50,F,Middle aged,"N",Beverages,2.5,Morning,Cheap
420,52,N,Middle aged,"N",Beverages,2.5,Morning,Cheap
425,49,M,Senior,"N",Beverages,3.0,Morning,Cheap
450,25,F,Senior,"N",Beverages,2.2,Morning,Cheap
456,57,M,Young,"N",Beverages,3.1,Morning,Cheap
474,58,F,Middle aged,"N",Beverages,3.5,Morning,Cheap
521,70,F,Young,"N",Food,3.25,Morning,Cheap
542,50,F,Senior,"N",Beverages,5.0,Morning,Average
547,59,N,Young,"N",Beverages,9.0,Morning,Expensive
553,59,M,Senior,"N",Beverages,9.0,Morning,Expensive
576,43,N,Middle aged,"N",Beverages,6.0,Morning,Average
577,87,M,Middle aged,"N",Beverages,6.0,Morning,Average
577,71,M,Middle aged,"N",Food,3.75,Morning,Cheap
577,2,M,Middle aged,"N",Whole Bean/Teas,18.0,Morning,Expensive
581,54,M,Middle aged,"N",Beverages,5.0,Morning,Average
592,40,F,Senior,"N",Beverages,7.5,Morning,Average
592,64,F,Senior,"N",Add-ons,0.8,Morning,Cheap
626,46,F,Senior,"N",Beverages,5.0,Morning,Average
662,65,N,Young,"N",Add-ons,1.6,Morning,Cheap
682,27,N,Middle aged,"N",Beverages,7.0,Morning,Average
695,44,F,Middle aged,"N",Beverages,5.0,Morning,Average
709,36,N,Middle aged,"N",Beverages,3.75,Morning,Cheap
723,23,M,Senior,"N",Beverages,2.5,Morning,Cheap
730,31,F,Senior,"N",Beverages,4.4,Morning,Average
747,58,N,Young,"N",Beverages,7.0,Morning,Average
747,71,N,Young,"N",Food,3.75,Morning,Cheap
747,10,N,Young,"N",Whole Bean/Teas,10.0,Morning,Expensive
765,37,F,Senior,"N",Beverages,3.0,Morning,Cheap
765,64,F,Senior,"N",Add-ons,1.6,Morning,Cheap
806,45,N,Middle aged,"N",Beverages,9.0,Morning,Expensive
861,34,F,Middle aged,"N",Beverages,2.45,Morning,Cheap
861,77,F,Middle aged,"N",Food,3.0,Morning,Cheap
864,34,F,Young,"N",Beverages,4.9,Morning,Average
864,77,F,Young,"N",Food,3.0,Morning,Cheap
865,23,N,Middle aged,"N",Beverages,2.5,Morning,Cheap
873,45,F,Senior,"N",Beverages,6.0,Morning,Average
875,71,F,Senior,"N",Food,3.75,Morning,Cheap
887,33,N,Middle aged,"N",Beverages,3.5,Morning,Cheap
901,61,F,Middle aged,"N",Beverages,9.5,Morning,Expensive
907,50,M,Senior,"N",Beverages,5.0,Morning,Average
979,51,F,Middle aged,"N",Beverages,3.0,Morning,Cheap
979,82,F,Middle aged,"N",Merchandise,12.0,Morning,Expensive
991,37,F,Senior,"N",Beverages,3.0,Morning,Cheap
991,65,F,Senior,"N",Add-ons,1.6,Morning,Cheap
995,28,M,Middle aged,"N",Beverages,4.0,Morning,Cheap
996,57,N,Young,"N",Beverages,3.1,Morning,Cheap
1039,45,M,Young,"N",Beverages,3.0,Morning,Cheap
1045,22,N,Young,"N",Beverages,2.0,Morning,Cheap
1061,59,N,Young,"N",Beverages,4.5,Morning,Average
1062,47,M,Senior,"N",Beverages,3.0,Morning,Cheap
1062,18,M,Senior,"N",Whole Bean/Teas,10.95,Morning,Expensive
1065,35,N,Young,"N",Beverages,3.1,Morning,Cheap
1075,56,F,Middle aged,"N",Beverages,2.55,Morning,Cheap
1121,22,N,Middle aged,"N",Beverages,2.0,Morning,Cheap
1144,43,F,Senior,"N",Beverages,3.0,Morning,Cheap
1146,79,F,Senior,"N",Food,3.75,Morning,Cheap
1147,39,N,Young,"N",Beverages,4.25,Morning,Average
1147,64,N,Young,"N",Add-ons,0.8,Morning,Cheap
1147,18,N,Young,"N",Whole Bean/Teas,10.95,Morning,Expensive
1178,43,N,Middle aged,"N",Beverages,3.0,Morning,Cheap
1178,72,N,Middle aged,"N",Food,3.25,Morning,Cheap
1184,35,F,Middle aged,"N",Beverages,3.1,Morning,Cheap
1184,75,F,Middle aged,"N",Food,3.5,Morning,Cheap
1196,41,F,Middle aged,"N",Beverages,8.5,Morning,Expensive
1196,65,F,Middle aged,"N",Add-ons,1.6,Morning,Cheap
1199,45,F,Young,"N",Beverages,6.0,Morning,Average
1204,75,M,Senior,"N",Food,3.5,Morning,Cheap
1225,52,N,Middle aged,"N",Beverages,2.5,Morning,Cheap
1227,39,M,Senior,"N",Beverages,4.25,Morning,Average
1227,63,M,Senior,"N",Add-ons,0.8,Morning,Cheap
1245,32,F,Middle aged,"N",Beverages,3.0,Evening,Cheap
1261,55,F,Young,"N",Beverages,8.0,Morning,Average
1292,36,M,Senior,"N",Beverages,3.75,Evening,Cheap
1292,81,M,Senior,"N",Merchandise,28.0,Evening,Expensive
1302,60,F,Senior,"N",Beverages,7.5,Evening,Average
1428,36,N,Young,"N",Beverages,3.75,Evening,Cheap
1442,47,N,Young,"N",Beverages,3.0,Morning,Cheap
1442,75,N,Young,"N",Food,3.5,Morning,Cheap
1454,31,M,Senior,"N",Beverages,2.2,Morning,Cheap
1466,30,F,Senior,"N",Beverages,3.0,Evening,Cheap
1470,55,F,Young,"N",Beverages,4.0,Evening,Cheap
1472,50,M,Senior,"N",Beverages,2.5,Evening,Cheap
1472,69,M,Senior,"N",Food,3.25,Evening,Cheap
1498,63,N,Middle aged,"N",Add-ons,0.8,Evening,Cheap
1543,34,M,Young,"N",Beverages,2.45,Evening,Cheap
1553,43,F,Young,"N",Beverages,3.0,Evening,Cheap
1583,31,N,Young,"N",Beverages,4.4,Evening,Average
1596,29,F,Senior,"N",Beverages,2.5,Evening,Cheap
1605,47,F,Middle aged,"N",Beverages,3.0,Evening,Cheap
1611,33,F,Middle aged,"N",Beverages,3.5,Evening,Cheap
1614,27,F,Senior,"N",Beverages,7.0,Evening,Average
1633,40,M,Middle aged,"N",Beverages,3.75,Evening,Cheap
1633,63,M,Middle aged,"N",Add-ons,1.6,Evening,Cheap
1644,53,F,Young,"N",Beverages,6.0,Evening,Average
1730,53,M,Senior,"N",Beverages,3.0,Evening,Cheap
1735,25,F,Senior,"N",Beverages,2.2,Evening,Cheap
1823,87,M,Senior,"N",Beverages,3.0,Evening,Cheap
1824,31,N,Young,"N",Beverages,2.2,Evening,Cheap
1848,31,M,Senior,"N",Beverages,4.4,Evening,Average
1869,54,M,Young,"N",Beverages,5.0,Evening,Average
1878,60,F,Young,"N",Beverages,3.75,Evening,Cheap
1884,31,F,Young,"N",Beverages,2.2,Evening,Cheap
1904,37,N,Young,"N",Beverages,6.0,Evening,Average
1904,65,N,Young,"N",Add-ons,1.6,Evening,Cheap
1915,56,N,Middle aged,"N",Beverages,5.1,Morning,Average
1915,75,N,Middle aged,"N",Food,3.5,Morning,Cheap
1922,54,N,Middle aged,"N",Beverages,2.5,Evening,Cheap
1926,34,N,Middle aged,"N",Beverages,4.9,Evening,Average
1926,76,N,Middle aged,"N",Food,3.5,Evening,Cheap
1944,45,N,Young,"N",Beverages,3.0,Evening,Cheap
1971,29,M,Senior,"N",Beverages,2.5,Evening,Cheap
2018,60,M,Middle aged,"N",Beverages,3.75,Morning,Cheap
2044,51,F,Senior,"N",Beverages,3.0,Evening,Cheap
2044,70,F,Senior,"N",Food,3.25,Evening,Cheap
2071,60,F,Middle aged,"N",Beverages,7.5,Evening,Average
2084,31,N,Middle aged,"N",Beverages,2.2,Evening,Cheap
2084,69,N,Middle aged,"N",Food,3.25,Evening,Cheap
2086,41,M,Middle aged,"N",Beverages,8.5,Evening,Expensive
2086,84,M,Middle aged,"N",Add-ons,0.8,Evening,Cheap
2095,34,F,Young,"N",Beverages,4.9,Evening,Average
16,75,N,Young,"N",Food,3.5,Morning,Cheap
23,32,N,Young,"N",Beverages,3.0,Morning,Cheap
23,71,N,Young,"N",Food,3.75,Morning,Cheap
60,26,F,Middle aged,"N",Beverages,6.0,Morning,Average
60,75,F,Middle aged,"N",Food,3.5,Morning,Cheap
107,25,F,Young,"N",Beverages,2.2,Morning,Cheap
110,40,N,Young,"N",Beverages,3.75,Morning,Cheap
172,27,F,Middle aged,"N",Beverages,3.5,Morning,Cheap
237,69,F,Middle aged,"N",Food,3.25,Morning,Cheap
246,50,N,Young,"N",Beverages,2.5,Morning,Cheap
292,76,F,Senior,"N",Food,3.5,Morning,Cheap
307,60,F,Senior,"N",Beverages,7.5,Morning,Average
307,70,F,Senior,"N",Food,3.25,Morning,Cheap
380,47,M,Middle aged,"N",Beverages,3.0,Morning,Cheap
380,77,M,Middle aged,"N",Food,3.0,Morning,Cheap
389,39,F,Senior,"N",Beverages,8.5,Morning,Expensive
389,77,F,Senior,"N",Food,3.0,Morning,Cheap
396,69,M,Senior,"N",Food,3.25,Morning,Cheap
401,51,F,Senior,"N",Beverages,6.0,Morning,Average
401,71,F,Senior,"N",Food,3.75,Morning,Cheap
406,76,N,Young,"N",Food,3.5,Morning,Cheap
447,47,F,Young,"N",Beverages,6.0,Morning,Average
447,77,F,Young,"N",Food,3.0,Morning,Cheap
547,40,F,Young,"N",Beverages,7.5,Morning,Average
547,77,F,Young,"N",Food,3.0,Morning,Cheap
580,58,F,Young,"N",Beverages,3.5,Morning,Cheap
600,23,N,Young,"N",Beverages,5.0,Morning,Average
600,79,N,Young,"N",Food,3.75,Morning,Cheap
604,54,F,Middle aged,"N",Beverages,5.0,Morning,Average
604,75,F,Middle aged,"N",Food,3.5,Morning,Cheap
629,56,F,Senior,"N",Beverages,2.55,Morning,Cheap
629,74,F,Senior,"N",Food,3.5,Morning,Cheap
630,22,M,Senior,"N",Beverages,4.0,Morning,Cheap
671,44,M,Middle aged,"N",Beverages,2.5,Morning,Cheap
688,46,F,Middle aged,"N",Beverages,5.0,Morning,Average
711,52,N,Young,"N",Beverages,5.0,Morning,Average
712,37,M,Young,"N",Beverages,6.0,Morning,Average
712,63,M,Young,"N",Add-ons,1.6,Morning,Cheap
739,46,M,Young,"N",Beverages,2.5,Morning,Cheap
758,54,F,Middle aged,"N",Beverages,2.5,Morning,Cheap
764,59,F,Middle aged,"N",Beverages,4.5,Morning,Average
764,20,F,Middle aged,"N",Whole Bean/Teas,7.6,Morning,Average
785,59,N,Young,"N",Beverages,4.5,Morning,Average
785,75,N,Young,"N",Food,3.5,Morning,Cheap
848,24,M,Young,"N",Beverages,3.0,Morning,Cheap
919,32,F,Middle aged,"N",Beverages,6.0,Morning,Average
919,16,F,Middle aged,"N",Whole Bean/Teas,8.95,Morning,Expensive
973,49,M,Middle aged,"N",Beverages,3.0,Morning,Cheap
974,28,N,Young,"N",Beverages,4.0,Morning,Cheap
1010,27,F,Middle aged,"N",Beverages,3.5,Morning,Cheap
1021,87,F,Senior,"Y",Beverages,2.1,Morning,Cheap
1021,72,F,Senior,"Y",Food,3.25,Morning,Cheap
1021,8,F,Senior,"N",Whole Bean/Teas,360.0,Morning,Expensive
1102,43,M,Senior,"N",Beverages,6.0,Morning,Average
1104,59,M,Senior,"N",Beverages,9.0,Morning,Expensive
1107,23,M,Middle aged,"N",Beverages,5.0,Morning,Average
1109,52,M,Young,"N",Beverages,2.5,Morning,Cheap
1113,47,M,Young,"N",Beverages,6.0,Morning,Average
1153,42,F,Senior,"N",Beverages,5.0,Morning,Average
1160,27,F,Senior,"N",Beverages,7.0,Morning,Average
1187,47,F,Senior,"N",Beverages,6.0,Morning,Average
1189,23,F,Senior,"N",Beverages,5.0,Morning,Average
1204,87,N,Young,"N",Beverages,6.0,Morning,Average
1207,48,M,Middle aged,"N",Beverages,2.5,Morning,Cheap
1228,51,M,Senior,"N",Beverages,3.0,Morning,Cheap
1246,53,F,Middle aged,"N",Beverages,3.0,Morning,Cheap
1271,35,M,Senior,"N",Beverages,6.2,Morning,Average
1330,61,F,Senior,"N",Beverages,4.75,Morning,Average
1363,27,F,Middle aged,"N",Beverages,7.0,Morning,Average
1365,40,F,Senior,"N",Beverages,7.5,Morning,Average
1365,63,F,Senior,"N",Add-ons,1.6,Morning,Cheap
1375,84,N,Young,"N",Add-ons,1.6,Morning,Cheap
1399,22,M,Senior,"N",Beverages,2.0,Morning,Cheap
1406,30,M,Young,"N",Beverages,3.0,Morning,Cheap
1432,50,F,Senior,"N",Beverages,5.0,Morning,Average
1474,24,M,Young,"N",Beverages,6.0,Morning,Average
1476,46,M,Senior,"N",Beverages,2.5,Morning,Cheap
1569,28,F,Middle aged,"N",Beverages,4.0,Evening,Cheap
1633,60,N,Middle aged,"N",Beverages,7.5,Morning,Average
1646,56,F,Young,"N",Beverages,2.55,Evening,Cheap
1664,54,N,Young,"N",Beverages,5.0,Evening,Average
1691,87,M,Middle aged,"N",Beverages,6.0,Evening,Average
1702,49,M,Middle aged,"N",Beverages,3.0,Evening,Cheap
1704,40,M,Middle aged,"N",Beverages,3.75,Evening,Cheap
1704,84,M,Middle aged,"N",Add-ons,0.8,Evening,Cheap
1727,26,N,Young,"N",Beverages,6.0,Evening,Average
1794,43,M,Middle aged,"N",Beverages,3.0,Evening,Cheap
1797,48,M,Young,"N",Beverages,5.0,Evening,Average
1814,43,N,Young,"N",Beverages,3.0,Evening,Cheap
1823,33,F,Senior,"N",Beverages,7.0,Evening,Average
1844,39,M,Senior,"N",Beverages,8.5,Evening,Expensive
1880,59,F,Young,"N",Beverages,4.5,Evening,Average
1901,48,M,Senior,"N",Beverages,5.0,Evening,Average
1937,39,F,Senior,"N",Beverages,8.5,Morning,Expensive
1950,31,F,Senior,"N",Beverages,2.2,Evening,Cheap
1969,30,F,Middle aged,"N",Beverages,3.0,Evening,Cheap
1974,51,F,Senior,"N",Beverages,6.0,Evening,Average
1985,58,N,Young,"N",Beverages,7.0,Evening,Average
1998,22,M,Middle aged,"N",Beverages,2.0,Morning,Cheap
2110,42,M,Senior,"N",Beverages,2.5,Evening,Cheap
2123,53,F,Middle aged,"N",Beverages,3.0,Evening,Cheap
2171,52,M,Senior,"N",Beverages,5.0,Evening,Average
2182,61,F,Young,"N",Beverages,9.5,Evening,Expensive
2190,28,M,Senior,"N",Beverages,4.0,Evening,Cheap
43,46,N,Middle aged,"N",Beverages,5.0,Morning,Average
62,44,F,Senior,"N",Beverages,2.5,Morning,Cheap
86,54,M,Young,"N",Beverages,5.0,Morning,Average
109,54,M,Middle aged,"N",Beverages,5.0,Morning,Average
114,55,M,Senior,"N",Beverages,8.0,Morning,Average
115,65,M,Senior,"N",Add-ons,1.6,Morning,Cheap
116,42,N,Senior,"N",Beverages,5.0,Morning,Average
141,29,F,Senior,"N",Beverages,2.5,Morning,Cheap
143,58,M,Senior,"N",Beverages,3.5,Morning,Cheap
161,30,N,Senior,"N",Beverages,3.0,Morning,Cheap
174,55,F,Senior,"N",Beverages,4.0,Morning,Cheap
212,56,M,Senior,"N",Beverages,5.1,Morning,Average
219,44,M,Senior,"N",Beverages,5.0,Morning,Average
233,31,M,Senior,"N",Beverages,2.2,Morning,Cheap
294,22,F,Senior,"N",Beverages,2.0,Morning,Cheap
328,33,F,Middle aged,"N",Beverages,3.5,Morning,Cheap
328,72,F,Middle aged,"N",Food,3.25,Morning,Cheap
328,15,F,Middle aged,"N",Whole Bean/Teas,9.25,Morning,Expensive
342,35,F,Senior,"N",Beverages,6.2,Morning,Average
436,40,M,Senior,"N",Beverages,3.75,Morning,Cheap
457,45,M,Young,"N",Beverages,6.0,Morning,Average
457,75,M,Young,"N",Food,3.5,Morning,Cheap
485,33,F,Senior,"N",Beverages,3.5,Morning,Cheap
508,49,F,Middle aged,"N",Beverages,6.0,Morning,Average
513,38,F,Young,"N",Beverages,3.75,Morning,Cheap
517,60,M,Young,"N",Beverages,7.5,Morning,Average
517,73,M,Young,"N",Food,3.75,Morning,Cheap
534,49,F,Young,"N",Beverages,6.0,Morning,Average
544,57,M,Young,"N",Beverages,6.2,Morning,Average
557,31,F,Middle aged,"N",Beverages,2.2,Morning,Cheap
567,38,M,Senior,"N",Beverages,3.75,Morning,Cheap
567,84,M,Senior,"N",Add-ons,1.6,Morning,Cheap
567,21,M,Senior,"N",Whole Bean/Teas,13.33,Morning,Expensive
587,54,F,Young,"N",Beverages,2.5,Morning,Cheap
587,76,F,Young,"N",Food,3.5,Morning,Cheap
629,28,M,Young,"N",Beverages,4.0,Morning,Cheap
629,75,M,Young,"N",Food,3.5,Morning,Cheap
637,41,F,Middle aged,"N",Beverages,4.25,Morning,Average
637,84,F,Middle aged,"N",Add-ons,1.6,Morning,Cheap
637,77,F,Middle aged,"N",Food,3.0,Morning,Cheap
637,9,F,Middle aged,"N",Whole Bean/Teas,22.5,Morning,Expensive
659,72,N,Senior,"N",Food,3.25,Morning,Cheap
770,22,F,Senior,"N",Beverages,4.0,Morning,Cheap
876,33,N,Middle aged,"N",Beverages,7.0,Morning,Average
876,69,N,Middle aged,"N",Food,3.25,Morning,Cheap
943,25,F,Young,"N",Beverages,4.4,Morning,Average
949,28,F,Young,"N",Beverages,4.0,Morning,Cheap
949,20,F,Young,"N",Whole Bean/Teas,7.6,Morning,Average
979,37,F,Middle aged,"N",Beverages,3.0,Morning,Cheap
979,64,F,Middle aged,"N",Add-ons,1.6,Morning,Cheap
1035,84,F,Young,"N",Add-ons,1.6,Morning,Cheap
1039,38,N,Senior,"N",Beverages,3.75,Morning,Cheap
1039,84,N,Senior,"N",Add-ons,1.6,Morning,Cheap
1074,26,M,Senior,"N",Beverages,6.0,Morning,Average
1093,59,M,Senior,"N",Beverages,9.0,Morning,Expensive
1104,46,M,Senior,"N",Beverages,2.5,Morning,Cheap
1107,45,M,Middle aged,"N",Beverages,3.0,Morning,Cheap
1111,30,F,Young,"N",Beverages,3.0,Morning,Cheap
